epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,10098.7,0.91358,0.62257,1.15116,0.75997,0.7351,0.74526,0.52849,0.50187,0.85933,0.55581,1.13455,0.006139,0.006139,0.006139
41,10348.4,0.91125,0.62012,1.14835,0.76213,0.73479,0.7469,0.5294,0.503,0.85831,0.55423,1.13389,0.00604,0.00604,0.00604
42,10597.9,0.90666,0.61829,1.14573,0.76617,0.73418,0.74807,0.5312,0.50404,0.85724,0.55278,1.13308,0.005941,0.005941,0.005941
43,10847.5,0.90527,0.6137,1.14324,0.76644,0.73427,0.74891,0.53275,0.50495,0.85628,0.55144,1.13235,0.005842,0.005842,0.005842
44,11097.5,0.90261,0.6108,1.14181,0.76998,0.73267,0.74956,0.53409,0.50585,0.85567,0.55007,1.13185,0.005743,0.005743,0.005743
45,11363.4,0.90109,0.60948,1.14178,0.77005,0.73359,0.75139,0.53536,0.50698,0.8549,0.5488,1.13124,0.005644,0.005644,0.005644
46,11618.1,0.90062,0.60733,1.14164,0.77048,0.73321,0.75216,0.53637,0.50788,0.85413,0.5478,1.1306,0.005545,0.005545,0.005545
47,11870.5,0.89832,0.60535,1.13957,0.77108,0.73441,0.75307,0.53718,0.50862,0.85349,0.54678,1.13,0.005446,0.005446,0.005446
48,12122.9,0.89499,0.60269,1.13771,0.77263,0.73432,0.75267,0.5377,0.50934,0.85289,0.54584,1.1295,0.005347,0.005347,0.005347
49,12374.9,0.89143,0.60052,1.13618,0.77174,0.73563,0.75351,0.53876,0.51004,0.85221,0.54486,1.12892,0.005248,0.005248,0.005248
50,12627.1,0.88912,0.59696,1.13536,0.77048,0.73757,0.75405,0.53934,0.51068,0.8517,0.54384,1.12845,0.005149,0.005149,0.005149
51,12879.9,0.88816,0.59367,1.13324,0.77165,0.73747,0.75486,0.54049,0.51124,0.85103,0.54316,1.12784,0.00505,0.00505,0.00505
52,13132.1,0.88556,0.59294,1.13165,0.77082,0.73999,0.75541,0.54073,0.51174,0.85025,0.54237,1.12724,0.004951,0.004951,0.004951
53,13384.3,0.88186,0.58828,1.12994,0.77188,0.73993,0.75576,0.54204,0.5121,0.84982,0.54156,1.12678,0.004852,0.004852,0.004852
54,13636.7,0.87879,0.58528,1.12644,0.77256,0.74176,0.75677,0.5425,0.51289,0.84922,0.54059,1.1262,0.004753,0.004753,0.004753
55,13888.7,0.87803,0.58553,1.12714,0.77259,0.74228,0.75692,0.54282,0.51333,0.84859,0.53987,1.12569,0.004654,0.004654,0.004654
56,14143.4,0.87795,0.58558,1.12853,0.77332,0.74255,0.75767,0.5439,0.51415,0.84792,0.53909,1.12525,0.004555,0.004555,0.004555
57,14397,0.87594,0.58208,1.12669,0.77423,0.74303,0.75821,0.54407,0.51459,0.84734,0.53826,1.12472,0.004456,0.004456,0.004456
58,14649.6,0.87019,0.5776,1.12395,0.7748,0.74383,0.75879,0.54552,0.51533,0.84684,0.53756,1.12425,0.004357,0.004357,0.004357
59,14902.1,0.87402,0.57687,1.12396,0.77528,0.7437,0.75951,0.54611,0.51569,0.84624,0.53677,1.12372,0.004258,0.004258,0.004258
60,15157.7,0.86757,0.57377,1.11922,0.77498,0.74493,0.76031,0.54662,0.51636,0.84564,0.53597,1.12326,0.004159,0.004159,0.004159
