epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,4325.64,0.99497,0.71281,1.19804,0.73492,0.68374,0.70082,0.48245,0.45935,0.9197,0.63201,1.16962,0.007525,0.007525,0.007525
27,4483.3,0.99065,0.70987,1.19562,0.70778,0.68668,0.70087,0.48512,0.46057,0.91687,0.62745,1.16648,0.007426,0.007426,0.007426
28,4639.56,0.98438,0.70206,1.18973,0.71339,0.68759,0.70353,0.48693,0.46337,0.91238,0.62252,1.16184,0.007327,0.007327,0.007327
29,4796.9,0.97937,0.69683,1.18545,0.7125,0.69246,0.70784,0.49025,0.46627,0.91025,0.6174,1.16006,0.007228,0.007228,0.007228
30,4955.89,0.9797,0.6928,1.18356,0.71558,0.69406,0.71098,0.49272,0.46882,0.90651,0.6145,1.15668,0.007129,0.007129,0.007129
31,5113.06,0.97438,0.68943,1.18265,0.71989,0.69454,0.71096,0.49552,0.47021,0.90396,0.60951,1.15308,0.00703,0.00703,0.00703
32,5270.63,0.97201,0.68477,1.18022,0.71664,0.70121,0.71389,0.49932,0.47305,0.90127,0.60707,1.15122,0.006931,0.006931,0.006931
33,5430.56,0.97057,0.68306,1.17682,0.71766,0.70384,0.71593,0.50395,0.47509,0.89907,0.60464,1.14897,0.006832,0.006832,0.006832
34,5592.52,0.96675,0.67836,1.1761,0.74691,0.70255,0.7175,0.503,0.47655,0.89717,0.60115,1.1474,0.006733,0.006733,0.006733
35,5752.86,0.96366,0.67395,1.17265,0.75059,0.70294,0.71883,0.50722,0.47802,0.89459,0.59838,1.14501,0.006634,0.006634,0.006634
36,5912.17,0.96157,0.67233,1.17128,0.75235,0.70305,0.71989,0.50607,0.47872,0.89267,0.59551,1.14308,0.006535,0.006535,0.006535
37,6070.4,0.95618,0.66494,1.16685,0.75204,0.70497,0.72128,0.50691,0.47988,0.89074,0.59294,1.14138,0.006436,0.006436,0.006436
38,6228.36,0.95383,0.66271,1.16554,0.75618,0.70561,0.724,0.50837,0.48158,0.88917,0.5901,1.13989,0.006337,0.006337,0.006337
39,6387.22,0.9515,0.66065,1.16383,0.757,0.70388,0.72367,0.50929,0.48214,0.88797,0.5884,1.13856,0.006238,0.006238,0.006238
40,6544.98,0.94978,0.65758,1.16361,0.75677,0.70712,0.72459,0.51084,0.48322,0.88696,0.58654,1.13758,0.006139,0.006139,0.006139
41,6702.68,0.94803,0.65385,1.16069,0.75923,0.70631,0.72606,0.5121,0.4841,0.8857,0.58499,1.1367,0.00604,0.00604,0.00604
42,6859.57,0.94435,0.65276,1.15842,0.7613,0.70733,0.72756,0.51355,0.48531,0.88456,0.58358,1.13567,0.005941,0.005941,0.005941
43,7016.96,0.94103,0.64882,1.1545,0.75836,0.70926,0.72808,0.51291,0.48583,0.8835,0.58236,1.13475,0.005842,0.005842,0.005842
44,7174.34,0.93919,0.64491,1.15327,0.75842,0.70944,0.72957,0.51306,0.48665,0.88255,0.58106,1.13378,0.005743,0.005743,0.005743
45,7339.34,0.93851,0.64475,1.15355,0.75557,0.7117,0.73065,0.51364,0.48735,0.88168,0.57967,1.13286,0.005644,0.005644,0.005644
46,7525.67,0.93772,0.64128,1.152,0.75876,0.71186,0.73147,0.5136,0.48805,0.88095,0.57867,1.13218,0.005545,0.005545,0.005545
47,7722.54,0.93596,0.64034,1.15072,0.75725,0.71286,0.73148,0.51595,0.48876,0.88021,0.57761,1.13139,0.005446,0.005446,0.005446
48,7897.3,0.93428,0.63784,1.15008,0.75997,0.71247,0.73217,0.51658,0.48917,0.87957,0.57676,1.13078,0.005347,0.005347,0.005347
49,8054.29,0.92991,0.63528,1.14771,0.762,0.71229,0.73318,0.51797,0.49014,0.87898,0.57566,1.13017,0.005248,0.005248,0.005248
50,8210.5,0.92674,0.63254,1.14615,0.76029,0.71425,0.73403,0.51921,0.49064,0.87836,0.57469,1.12956,0.005149,0.005149,0.005149
51,8367.3,0.9266,0.63001,1.14452,0.76168,0.71367,0.73475,0.51907,0.49136,0.8777,0.57364,1.1289,0.00505,0.00505,0.00505
52,8524,0.92338,0.62703,1.14245,0.76108,0.71428,0.73498,0.52071,0.49185,0.87707,0.57264,1.12827,0.004951,0.004951,0.004951
53,8683.11,0.91953,0.62334,1.14127,0.7609,0.71551,0.73568,0.52059,0.49231,0.87651,0.57173,1.12775,0.004852,0.004852,0.004852
54,8846.15,0.91728,0.62117,1.13739,0.76237,0.71522,0.73642,0.52094,0.49312,0.87593,0.57065,1.12723,0.004753,0.004753,0.004753
55,9005.01,0.91695,0.6201,1.13744,0.76238,0.71472,0.73665,0.52222,0.49361,0.87518,0.56962,1.12656,0.004654,0.004654,0.004654
56,9162.25,0.91678,0.62104,1.13887,0.76281,0.71549,0.73721,0.52304,0.49426,0.8746,0.56887,1.12586,0.004555,0.004555,0.004555
57,9319.79,0.91505,0.61701,1.13761,0.76164,0.71677,0.73795,0.52352,0.49479,0.87396,0.56808,1.12524,0.004456,0.004456,0.004456
58,9477.47,0.91104,0.61385,1.13488,0.76415,0.71572,0.73843,0.52405,0.49554,0.87327,0.5671,1.12454,0.004357,0.004357,0.004357
59,9634.65,0.9133,0.61322,1.13488,0.76412,0.71616,0.73902,0.52461,0.49629,0.87276,0.56625,1.12395,0.004258,0.004258,0.004258
60,9792.76,0.90865,0.60913,1.13038,0.76529,0.71648,0.73961,0.52498,0.49678,0.87222,0.56545,1.12336,0.004159,0.004159,0.004159
61,9950.73,0.90949,0.61101,1.13154,0.76671,0.716,0.74044,0.52515,0.49753,0.87169,0.5646,1.12277,0.00406,0.00406,0.00406
62,10107.4,0.90323,0.60506,1.1268,0.76813,0.71629,0.74091,0.52548,0.49791,0.87112,0.56386,1.12217,0.003961,0.003961,0.003961
63,10264,0.90161,0.60272,1.12787,0.76664,0.71914,0.74144,0.52663,0.49867,0.87061,0.56303,1.12161,0.003862,0.003862,0.003862
64,10423.2,0.90204,0.60378,1.12578,0.76822,0.71909,0.74202,0.52727,0.49921,0.87022,0.56223,1.12112,0.003763,0.003763,0.003763
65,10581.7,0.89559,0.60056,1.12348,0.76873,0.71928,0.74274,0.52946,0.50013,0.86972,0.56162,1.12058,0.003664,0.003664,0.003664
66,10740.2,0.89813,0.59845,1.12362,0.76901,0.71928,0.74323,0.53031,0.50065,0.86907,0.56071,1.12,0.003565,0.003565,0.003565
67,10897.8,0.89115,0.59354,1.11886,0.76893,0.71979,0.74349,0.53039,0.50136,0.86854,0.55988,1.11947,0.003466,0.003466,0.003466
68,11068.3,0.89298,0.59612,1.1205,0.76953,0.72075,0.74416,0.53139,0.50196,0.86791,0.55924,1.11886,0.003367,0.003367,0.003367
69,11261.4,0.89254,0.59433,1.11955,0.76988,0.72183,0.74479,0.53216,0.50235,0.86744,0.55856,1.11829,0.003268,0.003268,0.003268
70,11453.2,0.88964,0.59158,1.11921,0.76928,0.72352,0.74541,0.53331,0.50318,0.86675,0.55788,1.11763,0.003169,0.003169,0.003169
71,11621.8,0.88749,0.59001,1.11658,0.77059,0.72254,0.74641,0.53455,0.50389,0.86614,0.55699,1.11705,0.00307,0.00307,0.00307
72,11780.9,0.88489,0.58589,1.11615,0.77268,0.7218,0.74682,0.53614,0.50467,0.86544,0.55607,1.11638,0.002971,0.002971,0.002971
73,11938,0.88387,0.58575,1.1142,0.77348,0.72253,0.74755,0.536,0.5053,0.86478,0.55536,1.11577,0.002872,0.002872,0.002872
74,12095.8,0.88043,0.58194,1.1121,0.77521,0.72287,0.74815,0.53714,0.50594,0.8641,0.55442,1.11518,0.002773,0.002773,0.002773
75,12253.1,0.87914,0.58235,1.11365,0.77383,0.72582,0.74877,0.53746,0.50615,0.86353,0.55366,1.11462,0.002674,0.002674,0.002674
76,12410.4,0.87848,0.57902,1.11026,0.77501,0.72576,0.74932,0.538,0.507,0.86292,0.55296,1.11403,0.002575,0.002575,0.002575
77,12568.7,0.87745,0.57855,1.11011,0.77603,0.72686,0.74995,0.53901,0.5077,0.86235,0.55216,1.11344,0.002476,0.002476,0.002476
78,12726.3,0.87468,0.57384,1.11014,0.77746,0.72701,0.75053,0.53933,0.50814,0.8617,0.55137,1.11287,0.002377,0.002377,0.002377
79,12884,0.87302,0.57656,1.10795,0.77647,0.72784,0.75096,0.53963,0.50869,0.86107,0.55064,1.11224,0.002278,0.002278,0.002278
80,13040.5,0.87233,0.57381,1.10835,0.77602,0.72915,0.75161,0.53887,0.50939,0.86052,0.55003,1.11168,0.002179,0.002179,0.002179
81,13198.6,0.86512,0.56747,1.10375,0.77731,0.72879,0.75223,0.53985,0.51001,0.85985,0.5493,1.11104,0.00208,0.00208,0.00208
82,13354.7,0.86591,0.56638,1.10239,0.77734,0.73013,0.75265,0.5412,0.5107,0.85928,0.54864,1.11053,0.001981,0.001981,0.001981
83,13512.4,0.86429,0.56767,1.10331,0.77961,0.72997,0.75319,0.5416,0.51142,0.85863,0.54807,1.10992,0.001882,0.001882,0.001882
84,13669.9,0.86208,0.56406,1.10109,0.77859,0.73092,0.75363,0.54295,0.51211,0.85808,0.54742,1.10936,0.001783,0.001783,0.001783
85,13828.5,0.86022,0.56062,1.10021,0.77889,0.73196,0.75436,0.54366,0.51294,0.85756,0.54679,1.10887,0.001684,0.001684,0.001684
86,13985.8,0.85617,0.55863,1.09835,0.77951,0.73316,0.75498,0.54449,0.51353,0.85709,0.54621,1.10831,0.001585,0.001585,0.001585
87,14143.5,0.85674,0.55727,1.09685,0.77879,0.73496,0.75552,0.54552,0.51413,0.85656,0.54562,1.10784,0.001486,0.001486,0.001486
88,14302.2,0.85148,0.55416,1.09487,0.77952,0.73478,0.75623,0.54613,0.51498,0.85594,0.54485,1.10732,0.001387,0.001387,0.001387
89,14459.3,0.84734,0.55113,1.08996,0.78109,0.73524,0.75672,0.5465,0.51555,0.85546,0.54427,1.10674,0.001288,0.001288,0.001288
90,14618.8,0.84869,0.55008,1.09211,0.78041,0.73631,0.75743,0.54693,0.51592,0.85488,0.54372,1.10628,0.001189,0.001189,0.001189
91,14795.8,0.82485,0.51439,1.09165,0.77965,0.73741,0.75771,0.54709,0.51621,0.85427,0.54315,1.10571,0.00109,0.00109,0.00109
92,14974.6,0.81586,0.5081,1.08494,0.78111,0.73718,0.75798,0.54728,0.51662,0.85355,0.54261,1.1051,0.000991,0.000991,0.000991
93,15155.2,0.81217,0.50355,1.08184,0.78199,0.73717,0.75857,0.54796,0.51733,0.85294,0.54196,1.10452,0.000892,0.000892,0.000892
94,15311.7,0.80804,0.50113,1.08079,0.78234,0.7381,0.7594,0.54864,0.51791,0.85222,0.54132,1.10386,0.000793,0.000793,0.000793
95,15458.6,0.80483,0.49679,1.07685,0.78322,0.7383,0.75999,0.54861,0.51849,0.85155,0.54073,1.10325,0.000694,0.000694,0.000694
96,15604,0.80069,0.49355,1.07327,0.78516,0.73759,0.76028,0.54982,0.51922,0.85089,0.53993,1.10265,0.000595,0.000595,0.000595
97,15751,0.79744,0.4911,1.0716,0.78545,0.73732,0.76114,0.55048,0.51997,0.85023,0.53919,1.10201,0.000496,0.000496,0.000496
98,15897.3,0.79452,0.48804,1.07087,0.78605,0.73846,0.76175,0.55148,0.52062,0.84963,0.53844,1.10144,0.000397,0.000397,0.000397
99,16045.3,0.79036,0.48513,1.06786,0.786,0.74046,0.76234,0.5518,0.52122,0.84898,0.53755,1.1008,0.000298,0.000298,0.000298
100,16191.8,0.78773,0.48306,1.06611,0.78616,0.74104,0.76268,0.55278,0.52181,0.84833,0.5367,1.10021,0.000199,0.000199,0.000199
