-0.409,0.044,-0.897,-1.16,-1.831,2.808,-178.594,42.72,73.103
-0.404,0.057,-0.904,0.061,-1.221,2.563,-178.704,42.715,72.872
-0.42,0.061,-0.904,1.038,0.61,3.174,-178.748,42.715,72.669
-0.406,0.062,-0.897,1.282,-0.793,4.517,-178.797,42.715,72.4
-0.394,0.039,-0.897,1.099,3.296,3.113,-178.802,42.643,72.142
-0.398,0.053,-0.91,0.732,3.54,-0.244,-178.813,42.484,71.988
-0.37,0.041,-0.912,-0.366,4.028,-0.488,-178.781,42.27,71.988
-0.368,0.05,-0.906,0.427,3.601,-0.122,-178.781,42.072,71.971
-0.375,0.047,-0.916,0.671,2.747,-0.122,-178.748,41.913,71.922
-0.359,0.052,-0.909,0.916,3.601,0.488,-178.72,41.726,71.867
-0.37,0.038,-0.915,1.709,2.991,-0.793,-178.66,41.578,71.818
-0.36,0.042,-0.92,-0.244,3.418,1.587,-178.66,41.391,71.735
-0.35,0.052,-0.917,-0.793,1.831,0.366,-178.709,41.232,71.647
-0.365,0.057,-0.918,0.183,0.977,-0.061,-178.737,41.138,71.57
-0.354,0.047,-0.919,1.038,2.075,-0.305,-178.693,41.023,71.516
-0.354,0.044,-0.919,0.854,3.052,-1.587,-178.638,40.875,71.483
-0.359,0.038,-0.92,-1.526,1.77,-2.686,-178.61,40.748,71.576
-0.352,0.047,-0.925,-2.441,4.883,-2.502,-178.671,40.551,71.664
-0.342,0.048,-0.921,-1.648,2.747,-4.761,-178.698,40.364,71.807
-0.358,0.055,-0.924,-2.502,4.272,-2.869,-178.759,40.21,71.911
-0.318,0.054,-0.92,-2.441,4.272,-2.991,-178.83,39.968,71.993
-0.335,0.058,-0.94,-1.038,1.038,-4.089,-178.868,39.875,72.07
-0.314,0.062,-0.927,-1.465,-1.221,-3.845,-178.879,39.842,72.153
-0.355,0.045,-0.921,-0.122,0.305,-2.869,-178.846,39.897,72.241
-0.333,0.057,-0.924,-0.366,0.122,-2.197,-178.841,39.847,72.285
-0.329,0.045,-0.923,0.244,-0.427,0.427,-178.83,39.825,72.268
-0.35,0.046,-0.926,1.526,-1.282,-1.099,-178.797,39.853,72.197
-0.346,0.031,-0.925,-0.732,3.235,0.61,-178.77,39.771,72.147
-0.327,0.047,-0.928,-2.93,3.723,0.916,-178.885,39.567,72.059
-0.315,0.064,-0.933,-1.831,1.16,0.244,-179.033,39.435,71.977
-0.33,0.064,-0.933,-1.282,-0.244,0.366,-179.121,39.386,71.884
-0.324,0.061,-0.919,-0.366,-0.916,1.16,-179.182,39.364,71.768
-0.331,0.064,-0.928,-0.671,0.854,0.183,-179.242,39.342,71.636
-0.333,0.071,-0.927,-0.854,0.916,-0.427,-179.302,39.271,71.554
-0.334,0.058,-0.926,-0.916,2.319,-0.916,-179.308,39.177,71.565
-0.326,0.077,-0.928,0.061,4.395,-0.366,-179.357,38.99,71.521
-0.304,0.063,-0.926,0.061,0.977,-0.732,-179.335,38.809,71.483
-0.332,0.058,-0.934,1.099,0.488,-1.099,-179.313,38.76,71.439
-0.306,0.065,-0.935,-1.587,3.052,1.343,-179.357,38.622,71.323
-0.298,0.074,-0.931,-0.61,-0.183,-0.793,-179.44,38.507,71.23
-0.329,0.071,-0.935,-0.488,1.343,-1.404,-179.451,38.491,71.257
-0.309,0.065,-0.93,0.61,-0.061,-2.93,-179.423,38.425,71.312
-0.337,0.051,-0.931,-0.122,1.099,-2.075,-179.368,38.43,71.411
-0.311,0.056,-0.93,-1.526,2.991,-1.343,-179.401,38.298,71.428
-0.313,0.065,-0.935,-1.831,2.747,-1.831,-179.467,38.177,71.477
-0.301,0.066,-0.942,-0.793,3.662,-3.235,-179.495,37.996,71.548
-0.292,0.062,-0.939,-0.427,1.648,-2.075,-179.489,37.848,71.625
-0.303,0.059,-0.937,-0.366,0.671,-1.831,-179.478,37.776,71.658
-0.301,0.052,-0.94,0.061,2.686,-1.16,-179.473,37.661,71.647
-0.306,0.054,-0.944,-1.587,0.916,-3.479,-179.484,37.546,71.702
-0.308,0.047,-0.942,-2.319,2.625,-2.808,-179.506,37.441,71.812
-0.273,0.066,-0.933,-2.38,2.686,-2.93,-179.61,37.238,71.823
-0.295,0.059,-0.939,-2.502,0.305,-2.991,-179.676,37.156,71.884
-0.287,0.064,-0.942,-2.991,2.563,-2.014,-179.769,37.046,71.933
-0.277,0.07,-0.94,-3.174,2.197,-1.831,-179.896,36.909,71.944
-0.282,0.09,-0.941,-3.052,-0.061,-1.831,179.978,36.848,71.988
-0.29,0.092,-0.932,-1.465,-1.221,-2.686,179.885,36.854,72.015
-0.32,0.087,-0.931,-2.625,4.7,-5.981,179.835,36.766,72.169
-0.286,0.069,-0.935,-2.38,8.85,-9.277,179.824,36.425,72.51
-0.242,0.077,-0.955,-3.418,14.282,-5.859,179.78,35.843,72.867
-0.192,0.077,-0.961,-4.517,7.874,-5.371,179.654,35.299,73.076
-0.249,0.09,-0.961,-3.479,-0.671,-4.822,179.517,35.178,73.224
-0.289,0.112,-0.945,-1.587,-2.197,-5.432,179.412,35.233,73.356
-0.293,0.101,-0.932,0.977,0.427,-6.775,179.451,35.266,73.515
-0.284,0.083,-0.929,-0.061,1.038,-7.385,179.566,35.222,73.779
-0.302,0.083,-0.936,-0.793,1.404,-9.827,179.626,35.211,74.092
-0.255,0.076,-0.947,-2.197,6.47,-7.629,179.676,35.019,74.482
-0.24,0.09,-0.958,2.441,5.493,-6.47,179.753,34.75,74.756
-0.204,0.053,-0.957,5.615,0.854,0.732,179.989,34.53,74.762
-0.247,0.04,-0.958,3.601,-3.174,0.427,-179.797,34.579,74.641
-0.276,0.063,-0.954,0.366,-3.662,0.122,-179.78,34.7,74.449
-0.271,0.064,-0.944,-0.793,0.122,-0.305,-179.791,34.75,74.383
-0.232,0.065,-0.954,1.648,2.258,-1.16,-179.769,34.623,74.344
-0.23,0.061,-0.963,2.502,1.038,0.122,-179.659,34.508,74.301
-0.246,0.041,-0.965,1.282,-1.587,2.93,-179.561,34.508,74.152
-0.238,0.045,-0.959,0.0,0.854,0.732,-179.561,34.448,73.993
-0.248,0.062,-0.953,-1.892,-1.465,1.343,-179.643,34.426,73.856
-0.248,0.071,-0.945,-3.784,0.61,0.977,-179.786,34.393,73.718
-0.258,0.09,-0.948,-1.587,-1.038,-0.549,-179.934,34.365,73.625
-0.24,0.078,-0.951,0.244,2.563,1.343,-179.962,34.305,73.526
-0.231,0.07,-0.951,0.427,0.854,-0.854,-179.967,34.189,73.416
-0.246,0.05,-0.961,-0.488,-0.488,-4.395,-179.923,34.173,73.488
-0.243,0.048,-0.954,-4.822,0.305,-2.686,179.989,34.156,73.57
-0.241,0.075,-0.951,-7.812,1.343,-5.554,179.731,34.085,73.718
-0.229,0.093,-0.953,-7.324,1.709,-3.357,179.412,33.986,73.85
-0.211,0.103,-0.956,-4.028,0.305,0.916,179.165,33.893,73.828
-0.225,0.11,-0.962,-1.343,-1.77,2.197,179.006,33.876,73.636
-0.243,0.094,-0.952,0.366,-5.127,1.16,178.956,34.014,73.427
-0.256,0.09,-0.947,-0.732,-2.991,-0.305,178.912,34.156,73.301
-0.264,0.093,-0.941,-1.77,-2.197,-2.747,178.83,34.261,73.334
-0.259,0.103,-0.944,-2.869,0.916,-4.639,178.726,34.294,73.449
-0.241,0.094,-0.95,-1.221,1.099,-5.066,178.676,34.239,73.663
-0.246,0.096,-0.953,-0.488,-1.038,-0.732,178.638,34.228,73.718
-0.258,0.089,-0.957,-0.977,-1.404,0.427,178.594,34.266,73.652
-0.252,0.087,-0.947,-3.113,-0.122,-1.77,178.489,34.283,73.597
-0.243,0.107,-0.946,-2.563,0.732,-1.282,178.358,34.25,73.586
-0.225,0.103,-0.961,-0.061,0.61,2.075,178.286,34.167,73.477
-0.231,0.091,-0.961,0.671,-0.854,3.235,178.259,34.129,73.251
-0.247,0.094,-0.954,-2.625,-3.052,3.967,178.121,34.184,72.916
-0.25,0.11,-0.948,-2.625,-0.549,3.601,177.94,34.2,72.631
-0.24,0.123,-0.95,-0.183,-0.854,5.066,177.792,34.156,72.296
-0.24,0.115,-0.951,0.916,-0.732,7.08,177.715,34.124,71.867
-0.231,0.104,-0.951,2.747,-0.916,5.493,177.72,34.08,71.461
