epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,14217.9,0.87273,0.58059,1.12602,0.77353,0.74854,0.75795,0.54449,0.51521,0.84466,0.53944,1.12582,0.004456,0.004456,0.004456
58,14454.1,0.86921,0.57738,1.12393,0.77505,0.74888,0.75869,0.54432,0.51595,0.84425,0.53886,1.12545,0.004357,0.004357,0.004357
59,14690.6,0.87051,0.57504,1.1241,0.77363,0.74977,0.75914,0.54535,0.51675,0.84372,0.53806,1.12497,0.004258,0.004258,0.004258
60,14927.7,0.86665,0.57298,1.11955,0.77595,0.74817,0.7598,0.54602,0.51756,0.84318,0.53728,1.12449,0.004159,0.004159,0.004159
61,15165.4,0.86613,0.57482,1.12023,0.77524,0.74901,0.7603,0.54739,0.51819,0.8425,0.5365,1.12402,0.00406,0.00406,0.00406
62,15403.1,0.86109,0.56745,1.11587,0.77636,0.74921,0.76069,0.54788,0.51869,0.84205,0.53569,1.12358,0.003961,0.003961,0.003961
63,15641.6,0.85877,0.56621,1.11642,0.77692,0.75009,0.76108,0.54876,0.51912,0.84151,0.53502,1.12308,0.003862,0.003862,0.003862
64,15878.5,0.85848,0.56565,1.1148,0.77683,0.7507,0.7619,0.54894,0.51977,0.84111,0.53408,1.12267,0.003763,0.003763,0.003763
65,16115,0.85288,0.56316,1.11277,0.77858,0.75039,0.76234,0.54913,0.52037,0.84048,0.53331,1.12214,0.003664,0.003664,0.003664
66,16351.3,0.85542,0.56013,1.11279,0.77819,0.75107,0.76302,0.54965,0.52105,0.83987,0.53265,1.12156,0.003565,0.003565,0.003565
67,16587.4,0.84839,0.55683,1.10814,0.77935,0.75132,0.76343,0.55035,0.52148,0.83934,0.53193,1.12107,0.003466,0.003466,0.003466
68,16823.6,0.84951,0.55755,1.10958,0.77832,0.75202,0.76381,0.55064,0.52198,0.83868,0.53129,1.12048,0.003367,0.003367,0.003367
69,17059.9,0.84846,0.55539,1.10829,0.7814,0.75135,0.76436,0.55107,0.52257,0.83821,0.53054,1.12,0.003268,0.003268,0.003268
70,17295.6,0.84577,0.55432,1.10772,0.78344,0.75008,0.76489,0.55211,0.52314,0.83774,0.52989,1.11951,0.003169,0.003169,0.003169
71,17532.1,0.84253,0.5522,1.10425,0.7844,0.7499,0.76595,0.55245,0.52367,0.83732,0.52927,1.11905,0.00307,0.00307,0.00307
72,17768.1,0.84057,0.5488,1.10473,0.78478,0.75053,0.76655,0.55309,0.52426,0.83683,0.52859,1.11861,0.002971,0.002971,0.002971
73,18004,0.83869,0.54693,1.10208,0.78577,0.75054,0.76713,0.55402,0.52489,0.83644,0.52805,1.11815,0.002872,0.002872,0.002872
74,18240.7,0.83588,0.5441,1.10079,0.78518,0.7517,0.76727,0.55513,0.5252,0.83596,0.5275,1.11777,0.002773,0.002773,0.002773
75,18477.2,0.83392,0.54382,1.10165,0.78649,0.75144,0.76757,0.55548,0.52585,0.83551,0.52702,1.11735,0.002674,0.002674,0.002674
76,18713.9,0.83207,0.54166,1.09806,0.78828,0.75186,0.76833,0.5559,0.52619,0.8351,0.52655,1.11689,0.002575,0.002575,0.002575
77,18951.7,0.83107,0.54045,1.09788,0.79006,0.75047,0.76921,0.55663,0.52691,0.83475,0.52611,1.11651,0.002476,0.002476,0.002476
78,19188.8,0.82884,0.53533,1.09872,0.79282,0.74994,0.77014,0.55782,0.52736,0.83436,0.52558,1.11616,0.002377,0.002377,0.002377
79,19426.5,0.82736,0.53678,1.09691,0.79352,0.75022,0.7703,0.55868,0.52796,0.83391,0.525,1.11573,0.002278,0.002278,0.002278
80,19663.5,0.82601,0.53622,1.09611,0.79464,0.75119,0.77113,0.55872,0.52852,0.83339,0.52461,1.11528,0.002179,0.002179,0.002179
81,19899.9,0.81799,0.528,1.09109,0.7939,0.75124,0.77106,0.5598,0.52922,0.83307,0.52405,1.11491,0.00208,0.00208,0.00208
