epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,10268.6,0.90602,0.61499,1.14788,0.77193,0.73957,0.7549,0.54432,0.51167,0.85154,0.54834,1.13241,0.006139,0.006139,0.006139
41,10514.3,0.90392,0.61187,1.14511,0.77409,0.74132,0.75703,0.54539,0.51291,0.85052,0.54695,1.13146,0.00604,0.00604,0.00604
42,10759.7,0.90129,0.61195,1.14338,0.77672,0.74036,0.75759,0.54597,0.5134,0.84968,0.54577,1.13072,0.005941,0.005941,0.005941
43,11005.3,0.89921,0.60751,1.1412,0.7775,0.74043,0.75816,0.54633,0.51451,0.84904,0.54473,1.12999,0.005842,0.005842,0.005842
44,11251,0.89682,0.60435,1.13901,0.77658,0.74164,0.75897,0.54638,0.51505,0.84812,0.54379,1.12907,0.005743,0.005743,0.005743
45,11497.4,0.8955,0.60353,1.13925,0.77749,0.7411,0.75953,0.54719,0.51575,0.84739,0.54272,1.12857,0.005644,0.005644,0.005644
46,11745.2,0.89534,0.60092,1.13939,0.77832,0.74161,0.76063,0.54768,0.51666,0.84674,0.5416,1.12801,0.005545,0.005545,0.005545
47,11991.3,0.8919,0.59851,1.1371,0.77866,0.74281,0.76152,0.54874,0.51726,0.84579,0.54063,1.12733,0.005446,0.005446,0.005446
48,12236.4,0.88922,0.59593,1.13633,0.77883,0.74507,0.76239,0.54945,0.51808,0.8453,0.53983,1.12681,0.005347,0.005347,0.005347
49,12481.4,0.88522,0.59308,1.13343,0.77887,0.74755,0.76307,0.54909,0.51854,0.84467,0.53884,1.12625,0.005248,0.005248,0.005248
50,12726.5,0.88261,0.59074,1.13236,0.77828,0.74911,0.76359,0.54943,0.51887,0.84409,0.53805,1.12578,0.005149,0.005149,0.005149
